-550841.60643 -627959.31745
700598.81616 487443.71586
-777670.19515 55310.93819
379038.00363 689926.51522
283061.65891 806943.16333
833749.89018 161248.10760
-195115.00659 664892.40011
641770.45180 578430.56511
532799.44731 177884.25954
-514010.45476 -694287.43022
-688065.74934 433606.08699
-677029.31837 382317.64741
-750348.46767 1963.84581
-83410.80538 976507.03709
-433730.25327 686115.56942
771417.93654 504322.66797
171160.02457 -600484.47950
526913.19247 -834486.15378
736749.03909 152157.81779
-664570.72719 -66596.13911
-658067.20821 -235497.22752
67309.32243 652678.72661
605452.31248 137781.75843
391401.65926 -643805.55087
690327.08139 -143181.72688
583111.56541 106598.47735
355029.25662 424122.57228
714375.92443 433016.21210
488096.54770 -511428.18998
741147.49230 356504.61984
187412.96687 962960.22063
-367985.49144 216502.91343
-170644.80144 1002178.43951
465406.99061 40699.22544
657171.74173 575276.00861
316107.94682 -747717.08383
572730.71481 190609.61659
-415138.60856 -543471.21004
-665768.39517 76768.45911
491638.86944 74667.64589
-120800.86896 -592128.54539
-195476.04320 -607940.95667
221004.66253 -892057.83462
-656671.86988 -73935.31298
-254720.89868 414908.87130
336863.65301 -586536.75334
866534.74911 -680296.23646
415755.94080 -977827.83594
-313338.84672 768765.80689
118363.51034 -655540.02785
-374894.61752 248967.80017
-441007.09126 232392.88978
203343.76475 178386.94955
48598.18312 -992423.49444
-456836.61595 -175423.76942
672897.47168 -257231.22786
1038249.65551 279403.53243
53134.00225 520031.29627
-561507.81795 712995.63981
105667.82760 826077.08743
666089.43946 468089.23122
231454.52833 562778.82085
-420068.30947 474597.37211
-715654.34811 341089.92945
-538247.09707 582765.64414
461543.97690 602888.72944
56054.18522 -338750.64855
-45210.65651 653839.91432
-106022.89334 855414.03362
-44380.97701 744178.50512
864206.90097 150045.11700
32522.49172 57809.48585
603501.47856 -40231.60046
-478386.57549 265885.25775
-390786.19249 877905.12454
830473.39256 -290497.60168
-743157.79972 -219250.50129
408909.95900 -430758.64026
265142.33900 660172.00353
113297.22281 -85776.34289
685819.30530 393501.52578
-692382.81868 259788.10676
-151502.57399 582355.04019
283549.46852 -858704.57223
-167951.00633 -768497.69059
482855.97700 -474685.66813
-652941.82482 597808.76143
327640.87520 -577766.68526
-671400.02414 -498348.23596
727280.81150 -76231.80028
-725494.61520 -69504.10550
-519084.47520 -676718.72430
-534412.59464 133771.26329
-660910.55332 515097.90738
860945.73388 319695.68563
